level	trait	total_gwas_snps	trait_snps	eqtls_in_catalog	trait_eqtls	pval	adj_pval	sim_count	sim_pval
level1	Alzheimer's disease or family history of Alzheimer's disease	344506	309	2451	11	1.7259941269758123e-05	0.0485867346743691	39	0.08
level1	Experiencing mood swings	344506	69	2451	6	1.0536298117779962e-05	0.0296596792015505	12	0.026
level1	Feeling worry	344506	71	2451	8	4.64039021213641e-08	0.0001306269844716	33	0.068
level1	Irritable mood	344506	67	2451	7	5.481336087029956e-07	0.0015429961084989	20	0.042
level1	Response to hepatitis B vaccine	344506	21	2451	9	1.252790647172908e-14	3.526605671791736e-11	34	0.07
level1	Feeling nervous	344506	67	2451	8	2.9173308749010097e-08	8.212286412846343e-05	40	0.082
level1	Feeling guilty	344506	29	2451	5	1.8702113216492709e-06	0.0052646448704426	11	0.024
level1	Childhood steroid-sensitive nephrotic syndrome	344506	29	2451	7	1.2451898746979112e-09	3.5052094972746207e-06	38	0.078
level1	A body shape index	344506	1514	2451	50	1.5814148948086798e-18	4.451682928886434e-15	68	0.138
level1	Waist-hip index	344506	2526	2451	68	6.362956773933696e-20	1.7911723318623355e-16	74	0.15
level1	Dimethylglycine levels	344506	31	2451	6	8.149509648969744e-08	0.0002294086966184	5	0.012
level1	Fasting apolipoprotein B	344506	7	2451	3	1.2322581296138694e-05	0.0346880663486304	8	0.018
level1	Postprandial apolipoprotein B	344506	5	2451	3	3.558532747550695e-06	0.0100172696843552	14	0.03
level1	Postprandial remnant cholesterol	344506	5	2451	3	3.558532747550695e-06	0.0100172696843552	14	0.03
level1	Depressed affect	344506	157	2451	11	2.2404972249690694e-08	6.306999688287931e-05	13	0.028
level1	Worry	344506	147	2451	8	1.2063993098302388e-05	0.0339601405717212	21	0.044
level1	Fasting remnant cholesterol	344506	7	2451	3	1.2322581296138694e-05	0.0346880663486304	8	0.018
level1	Nonatopic asthma	344506	109	2451	7	1.4489650736915286e-05	0.0407883668244165	16	0.034
level1	General factor of neuroticism	344506	308	2451	16	1.240314625759118e-09	3.491485671511917e-06	13	0.028
level1	Extraintestinal manifestations in inflammatory bowel disease (primary sclerosing cholangitis)	344506	10	2451	5	4.4411028737726815e-09	1.2501704589670098e-05	34	0.07
level1	Nonalcoholic fatty liver disease (imputed)	344506	94	2451	7	5.4599525578964285e-06	0.0153697664504784	1	0.004
level1	Small nuclear ribonucleoprotein F levels	344506	5	2451	3	3.558532747550695e-06	0.0100172696843552	34	0.07
level1	Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease	344506	14	2451	4	2.4168056762000465e-06	0.0068033079785031	4	0.01
level1	Diacylglycerol_36:2_[M+H-H2O]1+ levels	344506	43	2451	8	7.544714077259959e-10	2.1238370127486783e-06	43	0.088
level1	Diacylglycerol_36:3_[M+H-H2O]1+ levels	344506	42	2451	11	8.086935871021645e-15	2.276472447692593e-11	43	0.088
level1	Phosphatidylglycerol-O_42:0_[M-H]1- levels	344506	6	2451	3	7.079162620757094e-06	0.0199278427774312	33	0.068
level1	Diacylglycerol_34:2_[M+H-H2O]1+ levels	344506	33	2451	8	7.694281092042195e-11	2.1659401274098781e-07	29	0.06
level1	Diacylglycerol_36:4_[M+H-H2O]1+ levels	344506	8	2451	4	1.7487673978078498e-07	0.0004922780224829	7	0.016
level1	Phosphatidylcholine_34:0_[M+H]1+/Phosphatidylethanolamine_37:0_[M+H]1+/Phosphatidate_39:1_[M+NH4]1+ levels	344506	18	2451	9	2.112433247114977e-15	5.946499590628661e-12	32	0.066
level1	Phosphatidylcholine_34:1_[M+H]1+/Phosphatidylethanolamine_37:1_[M+H]1+/Phosphatidate_39:2_[M+NH4]1+ levels	344506	17	2451	8	1.4904497576644222e-13	4.195616067825348e-10	32	0.066
level1	Phosphatidylcholine-O_32:1_[M+H]1+/Phosphatidylcholine-P_32:0_[M+H]1+/Phosphatidylethanolamine-O_35:1_[M+H]1+ levels	344506	53	2451	7	1.0595685151540876e-07	0.0002982685370158	33	0.068
level1	Phosphatidylcholine-O_34:1_[M+H]1+/Phosphatidylcholine-P_34:0_[M+H]1+/Phosphatidylethanolamine-O_37:1_[M+H]1+ levels	344506	36	2451	6	2.091345697187522e-07	0.0005887138137582	36	0.074
level1	Sphingomyelin_38:1_[M+H]1+ levels	344506	64	2451	14	2.8196406213840916e-17	7.93728834919622e-14	65	0.132
level1	Sphingomyelin_42:2_[M+OAc]1- levels	344506	5	2451	4	1.2706476175946153e-08	3.576873043528842e-05	33	0.068
level1	Sphingomyelin_40:2_[M+H]1+ levels	344506	19	2451	4	9.09604060418744e-06	0.0256053543007876	27	0.056
level1	Triacylglycerol_46:5_[M+NH4]1+ levels	344506	20	2451	5	2.575152244258617e-07	0.0007249053567588	27	0.056
level1	Triacylglycerol_53:3_[M+NH4]1+ levels	344506	13	2451	6	2.1193965270919144e-10	5.966101223763739e-07	29	0.06
level1	Triacylglycerol_52:3_[M+NH4]1+ levels	344506	17	2451	8	1.4904497576644222e-13	4.195616067825348e-10	29	0.06
level1	Ubiquitin carboxyl-terminal hydrolase 25 levels (USP25.9215.117.3)	344506	15	2451	4	3.276961306822606e-06	0.0092246460787056	19	0.04
level1	Complement C4 levels (C4A.C4B.4481.34.2)	344506	27	2451	5	1.2864961363504108e-06	0.0036214866238264	14	0.03
level1	HLA class II histocompatibility antigen, DQ alpha 2 chain levels (HLA.DQA2.7757.5.3)	344506	5	2451	3	3.558532747550695e-06	0.0100172696843552	5	0.012
level1	Rheumatoid arthritis or multiple sclerosis	344506	53	2451	8	4.329759635117934e-09	1.2188273372856984e-05	43	0.088
level1	Triacylglycerol (50:2) [NL-18:2] levels	344506	7	2451	3	1.2322581296138694e-05	0.0346880663486304	28	0.058
level1	Rheumatoid arthritis or irritable bowel disease	344506	86	2451	8	2.1059840043025707e-07	0.0005928344972111	35	0.072
level1	Rheumatoid arthritis or type 1 diabetes	344506	107	2451	8	1.133895664995618e-06	0.0031919162969626	31	0.064
level1	Betaine levels	344506	27	2451	6	3.357098836802717e-08	9.450233225599648e-05	7	0.016
level1	COVID-19 hospitalization or systemic lupus erythematosus (MTAG)	344506	17	2451	4	5.649101932847327e-06	0.0159022219409652	1	0.004
level1	Pediatric steroid sensitive nephrotic syndrome	344506	41	2451	5	1.0994622883502605e-05	0.0309498634170598	5	0.012
level1	Dorsomedial frontal area (unadjusted for global measures)	344506	54	2451	6	2.485963743344287e-06	0.0069979879375141	24	0.05
level1	Parsopercularis area (unadjusted for global measures)	344506	46	2451	7	3.8424699631766884e-08	0.0001081655294634	13	0.028
level1	Occipital area (unadjusted for global measures)	344506	45	2451	7	3.278018554411348e-08	9.227622230667944e-05	11	0.024
level1	Orbitofrontal area (unadjusted for global measures)	344506	41	2451	5	1.0994622883502605e-05	0.0309498634170598	20	0.042
level1	Anteromedial temporal area (unadjusted for global measures)	344506	29	2451	6	5.322112231826066e-08	0.0001498174593259	11	0.024
level1	Dorsolateral prefrontal area (unadjusted for global measures)	344506	48	2451	7	5.2205738802132346e-08	0.000146959154728	21	0.044
level1	COVID-19 severity	344506	47	2451	7	4.486983466558435e-08	0.0001263085845836	11	0.024
level1	Inferior parietal area (unadjusted for global measures)	344506	45	2451	7	3.278018554411348e-08	9.227622230667944e-05	22	0.046
level1	Superior temporal area (unadjusted for global measures)	344506	39	2451	6	3.439786456860801e-07	0.0009682998876063	15	0.032
level1	Precuneus area (unadjusted for global measures)	344506	34	2451	5	4.2545558517868935e-06	0.0119765747227801	23	0.048
level1	Superior parietal area (unadjusted for global measures)	344506	30	2451	7	1.6141002951996272e-09	4.543692330986951e-06	20	0.042
level1	Inferior parietal thickness (unadjusted for global measures)	344506	21	2451	4	1.3886772630144771e-05	0.0390912649538575	10	0.022
level1	Allergen component sensitization (Hevea brasiliensis 8)	344506	77	2451	23	6.052283751688849e-31	1.703717876100411e-27	39	0.08
level1	Breast cancer or hospitalized COVID-19 (pleiotropy)	344506	7	2451	3	1.2322581296138694e-05	0.0346880663486304	11	0.024
level1	Breast cancer or critical COVID-19 (pleiotropy)	344506	6	2451	3	7.079162620757094e-06	0.0199278427774312	11	0.024
level1	Ovarian cancer or hospitalized COVID-19 (pleiotropy)	344506	6	2451	3	7.079162620757094e-06	0.0199278427774312	5	0.012
level1	Ovarian cancer or critical COVID-19 (pleiotropy)	344506	4	2451	3	1.4310369834501522e-06	0.0040283691084121	11	0.024
level1	Metabolite levels (dimethylglycine)	344506	4	2451	4	2.555818431779864e-09	7.194628885460318e-06	10	0.022
level1	Left ventricular end diastole inferoseptal wall thickness	344506	5	2451	3	3.558532747550695e-06	0.0100172696843552	1	0.004
level1	Inflammatory bowel disease x sex interaction (2df)	344506	36	2451	5	5.696568512022845e-06	0.0160358403613443	26	0.054
level1	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	2451	228	6.425259072542555e-262	1.808710428920729e-258	90	0.182
level1	Hepatitis B virus antibody levels	344506	5	2451	3	3.558532747550695e-06	0.0100172696843552	25	0.052
level1	Seropositivity for aix galericulata (mandarin duck) peptide (twist_23200)	344506	11	2451	4	8.104609960042487e-07	0.0022814477037519	48	0.098
level1	Seropositivity for hordeum vulgare (barley) peptide (twist_15602)	344506	6	2451	3	7.079162620757094e-06	0.0199278427774312	25	0.052
level1	Seropositivity for human adenovirus 12 peptide (twist_43231)	344506	5	2451	3	3.558532747550695e-06	0.0100172696843552	29	0.06
level1	Seropositivity for human adenovirus 12 peptide (twist_55551)	344506	4	2451	3	1.4310369834501522e-06	0.0040283691084121	18	0.038
level1	Seropositivity for streptococcus pneumoniae peptide (twist_15509)	344506	4	2451	3	1.4310369834501522e-06	0.0040283691084121	4	0.01
level1	Seropositivity for streptococcus pneumoniae peptide (agilent_226736)	344506	7	2451	4	8.793771394160286e-08	0.0002475446647456	33	0.068
