level	trait	total_gwas_snps	trait_snps	eqtls_in_catalog	trait_eqtls	pval	adj_pval	sim_count	sim_pval
level1	IDP dMRI TBSS L2 Superior fronto-occipital fasciculus L	344506	2	517	2	2.2477495793479858e-06	0.0011463522854674	4	0.01
level1	IDP dMRI TBSS L3 Genu of corpus callosum	344506	4	517	2	1.345963116557692e-05	0.0068644118944442	4	0.01
level1	IDP dMRI ProbtrackX MD atr l	344506	3	517	2	6.736528401421756e-06	0.003435629484725	4	0.01
level1	IDP dMRI TBSS L3 Anterior limb of internal capsule R	344506	3	517	2	6.736528401421756e-06	0.003435629484725	4	0.01
level1	IDP dMRI TBSS ICVF Superior fronto-occipital fasciculus R	344506	3	517	2	6.736528401421756e-06	0.003435629484725	4	0.01
level1	IDP dMRI ProbtrackX ICVF atr r	344506	6	517	2	3.358206238095586e-05	0.0171268518142874	4	0.01
level1	aparc-Desikan lh area TotalSurface	344506	3	517	2	6.736528401421756e-06	0.003435629484725	4	0.01
level1	IDP dMRI ProbtrackX L1 ptr l	344506	2	517	2	2.2477495793479858e-06	0.0011463522854674	4	0.01
level1	IDP dMRI ProbtrackX L1 str r	344506	3	517	2	6.736528401421756e-06	0.003435629484725	4	0.01
level1	aseg global volume BrainSegNotVentSurf	344506	3	517	2	6.736528401421756e-06	0.003435629484725	4	0.01
level1	aseg global volume SupraTentorialNotVent	344506	2	517	2	2.2477495793479858e-06	0.0011463522854674	4	0.01
level1	Serum levels of protein CHL1	344506	3	517	2	6.736528401421756e-06	0.003435629484725	5	0.012
level1	Feeling miserable	344506	64	517	4	2.965819901649916e-06	0.0015125681498414	4	0.01
level1	Experiencing mood swings	344506	69	517	7	1.6385712956128668e-11	8.35671360762562e-09	4	0.01
level1	Feeling hurt	344506	46	517	5	9.726668934016473e-09	4.9606011563484015e-06	4	0.01
level1	Feeling worry	344506	71	517	5	8.95737996087591e-08	4.5682637800467145e-05	6	0.014
level1	Irritable mood	344506	67	517	7	1.324199718423626e-11	6.753418563960493e-09	5	0.012
level1	Feeling guilty	344506	29	517	5	8.605901845644659e-10	4.389009941278776e-07	5	0.012
level1	Feeling fed-up	344506	60	517	4	2.2870405670410525e-06	0.0011663906891909	4	0.01
level1	Feeling nervous	344506	67	517	4	3.5650554160044656e-06	0.0018181782621622	6	0.014
level1	Maximum habitual alcohol consumption	344506	50	517	3	6.24886958536238e-05	0.0318692348853481	4	0.01
level1	Depressed affect	344506	157	517	10	8.160298028171953e-14	4.1617519943676946e-11	6	0.014
level1	Worry	344506	147	517	5	3.344769855151094e-06	0.001705832626127	24	0.05
level1	General factor of neuroticism	344506	308	517	15	2.7729139821237133e-18	1.4141861308830938e-15	4	0.01
level1	Alzheimer's disease (age of onset) in APOE e4 non-carriers	344506	9	517	2	8.035636803147128e-05	0.0409817476960503	4	0.01
level1	Cognitive aspects of educational attainment	344506	260	517	5	5.191418962616995e-05	0.0264762367093466	2	0.006
level1	Schizophrenia or ER positive breast cancer (pleiotropy)	344506	17	517	3	2.249393923864195e-06	0.0011471909011707	4	0.01
level1	Posterolateral temporal area (unadjusted for global measures)	344506	33	517	4	1.9818188790951365e-07	0.0001010727628338	4	0.01
level1	Dorsomedial frontal area (unadjusted for global measures)	344506	54	517	4	1.4938575846648225e-06	0.000761867368179	18	0.038
level1	Parsopercularis area (unadjusted for global measures)	344506	46	517	3	4.8613384092098754e-05	0.0247928258869703	20	0.042
level1	Occipital area (unadjusted for global measures)	344506	45	517	4	7.113741763770242e-07	0.0003628008299522	10	0.022
level1	Orbitofrontal area (unadjusted for global measures)	344506	41	517	3	3.4329340037153426e-05	0.0175079634189482	20	0.042
level1	Middle temporal thickness (unadjusted for global measures)	344506	23	517	4	4.3399816806269684e-08	2.2133906571197537e-05	4	0.01
level1	Anteromedial temporal area (unadjusted for global measures)	344506	29	517	3	1.1926099245062235e-05	0.0060823106149817	10	0.022
level1	Dorsolateral prefrontal area (unadjusted for global measures)	344506	48	517	5	1.2120221147184432e-08	6.18131278506406e-06	19	0.04
level1	COVID-19 severity	344506	47	517	7	9.827665428893465e-13	5.012109368735667e-10	4	0.01
level1	Motor premotor area (unadjusted for global measures)	344506	39	517	5	4.121038665519225e-09	2.101729719414805e-06	10	0.022
level1	Inferior parietal area (unadjusted for global measures)	344506	45	517	4	7.113741763770242e-07	0.0003628008299522	19	0.04
level1	Superior temporal area (unadjusted for global measures)	344506	39	517	3	2.94969317583819e-05	0.0150434351967747	20	0.042
level1	Dorsolateral prefrontal thickness (unadjusted for global measures)	344506	23	517	4	4.3399816806269684e-08	2.2133906571197537e-05	4	0.01
level1	Precuneus area (unadjusted for global measures)	344506	34	517	3	1.942205421276988e-05	0.0099052476485126	20	0.042
level1	Superior parietal area (unadjusted for global measures)	344506	30	517	4	1.332015203664331e-07	6.793277538688088e-05	10	0.022
level1	Medial temporal thickness (unadjusted for global measures)	344506	15	517	3	1.5084802157086455e-06	0.0007693249100114	4	0.01
level1	Inferior parietal thickness (unadjusted for global measures)	344506	21	517	4	2.940342895805815e-08	1.4995748768609655e-05	4	0.01
level1	Ventromedial occipital thickness (unadjusted for global measures)	344506	32	517	4	1.743672857683047e-07	8.89273157418354e-05	4	0.01
level1	Ventral frontal thickness (unadjusted for global measures)	344506	29	517	4	1.1557884165074121e-07	5.894520924187802e-05	4	0.01
level1	Post-traumatic stress disorder symptom severity (total)	344506	26	517	3	8.514505462194896e-06	0.0043423977857193	4	0.01
level1	Breast cancer or hospitalized COVID-19 (pleiotropy)	344506	7	517	3	1.1708038567638929e-07	5.971099669495853e-05	4	0.01
level1	Breast cancer or critical COVID-19 (pleiotropy)	344506	6	517	3	6.6978009818165e-08	3.415878500726415e-05	4	0.01
level1	Ovarian cancer or hospitalized COVID-19 (pleiotropy)	344506	6	517	3	6.6978009818165e-08	3.415878500726415e-05	4	0.01
level1	Ovarian cancer or critical COVID-19 (pleiotropy)	344506	4	517	3	1.3425628556642069e-08	6.847070563887454e-06	4	0.01
level1	Major depressive disorder or severe COVID-19 (pleiotropy)	344506	7	517	2	4.6968055236076585e-05	0.023953708170399	4	0.01
level1	Major depressive disorder or hospitalized COVID-19 (pleiotropy)	344506	6	517	2	3.358206238095586e-05	0.0171268518142874	4	0.01
level2	Esophageal squamous cell carcinoma	344506	44	153	2	0.0001831077993294	0.0346073740732731	0	0.002
level2	Esophageal cancer and gastric cancer	344506	4	153	2	1.1750060656970654e-06	0.0002220761464167	1	0.004
level2	Basophil percentage of white cells	344506	217	153	3	0.0001345347624118	0.025427070095831	0	0.002
level2	Uridine levels	344506	12	153	4	1.84597799563466e-11	3.4888984117495076e-09	19	0.04
level2	5-methyluridine (ribothymidine) levels	344506	20	153	5	2.494189345069914e-13	4.714017862182138e-11	23	0.048
level3	Platelet count	344506	3349	331	12	0.0001205960070591	0.0372641661812918	20	0.042
level3	Coronary artery disease	344506	1580	331	10	4.032465780844238e-06	0.0012460319262808	36	0.074
level3	Platelet distribution width	344506	771	331	6	0.0001162308974974	0.0359153473267054	13	0.028
level3	Placenta growth factor levels	344506	19	331	2	0.000155684956233	0.0481066514760138	0	0.002
level3	Lysozyme C levels	344506	6	331	2	1.3770022521422483e-05	0.0042549369591195	20	0.042
level3	Orotate levels	344506	11	331	4	2.746862067540944e-10	8.487803788701518e-08	24	0.05
level4	Hemoglobin concentration	344506	1081	895	12	3.551052554482877e-05	0.0277692309760561	120	0.242
level4	Mean corpuscular hemoglobin	344506	2366	895	26	1.6284314485835431e-09	1.2734333927923309e-06	134	0.269
level4	Mean corpuscular hemoglobin concentration	344506	738	895	10	3.0504070478097352e-05	0.0238541831138721	26	0.054
level4	Mean corpuscular volume	344506	2227	895	26	4.685268085188176e-10	3.663879642617154e-07	95	0.192
level4	Red blood cell count	344506	2964	895	22	1.65242895145095e-05	0.0129219944003464	45	0.092
level4	Urolithiasis	344506	63	895	4	2.385933386000844e-05	0.0186579990785265	26	0.054
level4	Total body bone mineral density	344506	205	895	8	8.636866150723014e-08	6.754029329865397e-05	59	0.12
level4	N-acetylhistidine levels	344506	18	895	4	1.3450311324638784e-07	0.0001051814345586	18	0.038
level4	N-desmethyl tamoxifen levels in tamoxifen-treated hormone-receptor-positive breast cancer	344506	5	895	3	1.7407530129932597e-07	0.000136126885616	56	0.114
