level	trait	total_gwas_snps	trait_snps	eqtls_in_catalog	trait_eqtls	pval	adj_pval	sim_count	sim_pval
level1	Immunoglobulin A vasculitis	344506	60	709	6	3.388511968679587e-09	2.6532048714761166e-06	11	0.024
level1	IDP dMRI TBSS MD Anterior limb of internal capsule R	344506	4	709	2	2.5307506100653905e-05	0.019815777276812	6	0.014
level1	IDP dMRI ProbtrackX L1 str r	344506	3	709	2	1.2671086068992134e-05	0.0099214603920208	7	0.016
level1	Serum levels of protein KNG1	344506	6	709	4	2.6594519318531804e-10	2.0823508626410406e-07	14	0.03
level1	Experiencing mood swings	344506	69	709	5	3.6688196948629306e-07	0.0002872685821077	25	0.052
level1	Neurociticism	344506	181	709	5	4.134278123259434e-05	0.0323713977051213	10	0.022
level1	Feeling hurt	344506	46	709	4	2.709931112896497e-06	0.0021218760613979	8	0.018
level1	Feeling worry	344506	71	709	4	1.5490146576872323e-05	0.012128784769691	4	0.01
level1	Irritable mood	344506	67	709	6	6.672442467320974e-09	5.224522451912323e-06	12	0.026
level1	Feeling guilty	344506	29	709	5	4.149709680506698e-09	3.249222679836745e-06	7	0.016
level1	Worry too long after an embarrassing experience	344506	40	709	4	1.5326228233533286e-06	0.0012000436706856	2	0.006
level1	Worry	344506	147	709	5	1.5272706670881177e-05	0.0119585293232999	6	0.014
level1	Reaction time	344506	539	709	10	2.5342888184810125e-07	0.000198434814487	15	0.032
level1	CD27 antigen levels	344506	39	709	5	1.977938334461224e-08	1.5487257158831385e-05	14	0.03
level1	Dual specificity mitogen-activated protein kinase kinase 4 levels	344506	19	709	3	8.206458769481116e-06	0.0064256572165037	14	0.03
level1	Histidine-rich glycoprotein levels	344506	27	709	4	3.006398593985982e-07	0.0002354010099091	14	0.03
level1	Leucine carboxyl methyltransferase 1 levels	344506	4	709	2	2.5307506100653905e-05	0.019815777276812	14	0.03
level1	Kininogen-1 levels	344506	21	709	5	7.208173006471753e-10	5.643999464067384e-07	14	0.03
level1	Asthma and cardiovascular disease	344506	145	709	25	2.758966619250346e-40	2.160270862873021e-37	20	0.042
level1	X-16087 levels	344506	4	709	2	2.5307506100653905e-05	0.019815777276812	5	0.012
level1	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP) levels	344506	4	709	2	2.5307506100653905e-05	0.019815777276812	5	0.012
level1	X-02269 levels	344506	4	709	2	2.5307506100653905e-05	0.019815777276812	5	0.012
level1	Posterolateral temporal area (unadjusted for global measures)	344506	33	709	3	4.522465540762042e-05	0.0354109051841667	5	0.012
level1	Dorsomedial frontal area (unadjusted for global measures)	344506	54	709	4	5.183635593472684e-06	0.0040587866696891	7	0.016
level1	Occipital area (unadjusted for global measures)	344506	45	709	5	4.154563083947521e-08	3.2530228947309084e-05	7	0.016
level1	Mitochondrial DNA copy number (raw)	344506	141	709	5	1.2489726826092658e-05	0.0097794561048305	0	0.002
level1	Anteromedial temporal area (unadjusted for global measures)	344506	29	709	3	3.047432724653277e-05	0.0238613982340351	6	0.014
level1	Dorsolateral prefrontal area (unadjusted for global measures)	344506	48	709	5	5.7930102423017375e-08	4.53592701972226e-05	9	0.02
level1	COVID-19 severity	344506	47	709	6	7.434619861777587e-10	5.82130735177185e-07	7	0.016
level1	Precuneus area (unadjusted for global measures)	344506	34	709	3	4.952522859260327e-05	0.0387782539880083	6	0.014
level1	Superior parietal area (unadjusted for global measures)	344506	30	709	3	3.3808456658778485e-05	0.0264720215638235	6	0.014
level1	Ventromedial occipital thickness (unadjusted for global measures)	344506	32	709	3	4.117642608042278e-05	0.032241141620971	5	0.012
level1	Breast cancer or critical COVID-19 (pleiotropy)	344506	6	709	3	1.7279789460881533e-07	0.0001353007514787	7	0.016
level1	Ovarian cancer or hospitalized COVID-19 (pleiotropy)	344506	6	709	3	1.7279789460881533e-07	0.0001353007514787	7	0.016
level1	Ovarian cancer or critical COVID-19 (pleiotropy)	344506	4	709	3	3.466604423331459e-08	2.714351263468533e-05	7	0.016
level1	Major depressive disorder or hospitalized COVID-19 (pleiotropy)	344506	6	709	2	6.30958343147067e-05	0.0494040382684153	4	0.01
level1	Myosin regulatory light chain 2, atrial isoform levels	344506	6	709	2	6.30958343147067e-05	0.0494040382684153	14	0.03
level1	Left ventricular end diastole inferoseptal wall thickness	344506	5	709	2	4.21214888761776e-05	0.032981125790047	5	0.012
level1	Hepatitis B virus antibody levels	344506	5	709	2	4.21214888761776e-05	0.032981125790047	11	0.024
level1	Seropositivity for streptococcus pneumoniae peptide (agilent_224401)	344506	14	709	3	3.106484163983497e-06	0.002432377100399	5	0.012
level1	Seropositivity for streptococcus pneumoniae peptide (agilent_241214)	344506	14	709	3	3.106484163983497e-06	0.002432377100399	5	0.012
level1	Seropositivity for streptococcus pyogenes peptide (agilent_235068)	344506	18	709	3	6.921324127851756e-06	0.0054193967921079	9	0.02
level2	Chronic hepatitis B infection	344506	19	797	3	1.1626905860154564e-05	0.0105339767093	9	0.02
level2	Immune response to measles vaccine (measles-specific neutralising antibody titre)	344506	4	797	2	3.1973718216444665e-05	0.0289681887040988	16	0.034
level2	Immunoglobulin A vasculitis	344506	60	797	9	2.4146587577236604e-14	2.1876808344976358e-11	13	0.028
level2	CD4+ CD8dim T cell %lymphocyte	344506	4	797	2	3.1973718216444665e-05	0.0289681887040988	25	0.052
level2	CD8 on Natural Killer T	344506	2	797	2	5.345385971493385e-06	0.004842919690173	1	0.004
level2	Epidermal growth factor levels	344506	4	797	2	3.1973718216444665e-05	0.0289681887040988	13	0.028
level2	CEACAM8/MMP9 protein level ratio	344506	3	797	2	1.60114871946076e-05	0.0145064073983144	4	0.01
level2	CLEC4D/MMP9 protein level ratio	344506	5	797	2	5.3207578688360646e-05	0.0482060662916547	0	0.002
level2	CD46/NECTIN2 protein level ratio	344506	4	797	2	3.1973718216444665e-05	0.0289681887040988	0	0.002
level2	Asthma (childhood onset)	344506	400	797	7	4.86081326743944e-05	0.0440389682030013	0	0.002
level2	Human Chorionic Gonadotropin levels	344506	13	797	3	3.4674338468973143e-06	0.0031414950652889	23	0.048
level2	Luteinizing hormone levels (CGA.LHB.2953.31.2)	344506	2	797	2	5.345385971493385e-06	0.004842919690173	23	0.048
level2	Tyrosine-protein phosphatase non-receptor type substrate 1 levels	344506	30	797	4	7.427043066439449e-07	0.0006728901018194	25	0.052
level2	Luteinizing hormone levels	344506	3	797	3	1.2335362860121794e-08	1.1175838751270346e-05	23	0.048
level2	Programmed cell death 1 ligand 1 levels	344506	15	797	3	5.49734021572347e-06	0.0049805902354454	13	0.028
level2	Tyrosine-protein phosphatase non-receptor type substrate 1 levels (SIRPA.5430.66.3)	344506	2	797	2	5.345385971493385e-06	0.004842919690173	25	0.052
level2	Human Chorionic Gonadotropin levels (CGA.CGB.4914.10.1)	344506	3	797	3	1.2335362860121794e-08	1.1175838751270346e-05	23	0.048
level2	10-undecenoate (11:1n1) levels	344506	10	797	4	5.904684180375786e-09	5.349643867420463e-06	11	0.024
level2	Rheumatoid arthritis or multiple sclerosis	344506	53	797	5	1.7130459199774706e-07	0.0001552019603499	4	0.01
level2	Verbal learning	344506	131	797	12	5.342454746113056e-16	4.840263999978429e-13	33	0.068
level2	Dodecanedioate levels	344506	5	797	2	5.3207578688360646e-05	0.0482060662916547	6	0.014
level2	COVID-19 hospitalization or systemic lupus erythematosus (MTAG)	344506	17	797	3	8.187466580108432e-06	0.0074178447215782	3	0.008
level2	Manganese-transporting ATPase 13A1 levels	344506	4	797	2	3.1973718216444665e-05	0.0289681887040988	17	0.036
level2	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	797	50	2.306683339215005e-48	2.0898551053287944e-45	45	0.092
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_34377)	344506	4	797	2	3.1973718216444665e-05	0.0289681887040988	6	0.014
level2	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_52109)	344506	5	797	2	5.3207578688360646e-05	0.0482060662916547	5	0.012
level3	Chronic hepatitis B infection	344506	19	957	5	1.8430461621531282e-09	1.7472077617211658e-06	7	0.016
level3	Antineutrophil cytoplasmic antibody-associated vasculitis	344506	30	957	4	1.531028892226168e-06	0.0014514153898304	3	0.008
level3	Inflammatory bowel disease	344506	665	957	10	2.231130543355712e-05	0.0211511175510121	23	0.048
level3	Systemic lupus erythematosus	344506	863	957	12	7.612895155223136e-06	0.0072170246071515	14	0.03
level3	IgA nephropathy	344506	159	957	6	6.430611609900081e-06	0.0060962198061852	1	0.004
level3	Monocyte count	344506	1767	957	16	5.0855843243028965e-05	0.0482113393943914	33	0.068
level3	Hepatitis B	344506	50	957	4	1.231022552169298e-05	0.0116700937945649	0	0.002
level3	Epstein-Barr virus VCA p18 antibody levels	344506	2	957	2	7.708635497592351e-06	0.0073077864517175	2	0.006
level3	Adult asthma	344506	45	957	4	8.052594535842992e-06	0.0076338596199791	4	0.01
level3	Mouth ulcers	344506	94	957	5	7.322920615668797e-06	0.006942128743654	0	0.002
level3	Response to hepatitis B vaccine	344506	21	957	5	3.210506681705254e-09	3.043560334256581e-06	4	0.01
level3	HLA DR++ monocyte %monocyte	344506	3	957	2	2.308316826374443e-05	0.0218828435140297	1	0.004
level3	SSC-A on CD14+ monocyte	344506	4	957	2	4.6081037581521e-05	0.0436848236272819	3	0.008
level3	CD40LG/LYN protein level ratio	344506	4	957	2	4.6081037581521e-05	0.0436848236272819	0	0.002
level3	Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; IFNβ-1b subcutaneous)	344506	2	957	2	7.708635497592351e-06	0.0073077864517175	3	0.008
level3	Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; IFNβ-1b subcutaneous)	344506	2	957	2	7.708635497592351e-06	0.0073077864517175	3	0.008
level3	Lysozyme C levels	344506	6	957	3	4.247253665358598e-07	0.0004026396474759	38	0.078
level3	Lysozyme C levels (LYZ.4920.10.1)	344506	2	957	2	7.708635497592351e-06	0.0073077864517175	36	0.074
level3	Crohn's disease vs rheumatoid arthritis (ordinary least squares (OLS))	344506	24	957	3	4.140584413243824e-05	0.0392527402375514	0	0.002
level3	Idiopathic achalasia	344506	4	957	2	4.6081037581521e-05	0.0436848236272819	0	0.002
level3	Orotate levels	344506	11	957	4	1.9227484941200362e-08	1.822765572425794e-05	25	0.052
level3	Behenoylcarnitine (C22) levels	344506	4	957	2	4.6081037581521e-05	0.0436848236272819	2	0.006
level3	Uridine levels	344506	12	957	3	4.614104235231263e-06	0.0043741708149992	40	0.082
level3	Resistance to COVID-19 infection (Exposed negative vs positive)	344506	522	957	9	1.982478728533393e-05	0.0187938983464965	52	0.106
level3	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	957	12	4.4417245330880846e-05	0.042107548573675	71	0.144
level3	Steroid-dependent/frequent relapse nephrotic syndrome	344506	11	957	3	3.467772537020387e-06	0.0032874483650953	10	0.022
level3	Seropositivity for streptococcus phage peptide (twist_76831)	344506	3	957	2	2.308316826374443e-05	0.0218828435140297	1	0.004
level3	Seropositivity for lactobacillus phage LFEINF peptide (twist_64023)	344506	18	957	3	1.6902301785902378e-05	0.0160233820930354	3	0.008
level3	Seropositivity (peptide co-occurrence module 13: ABC transporters , ATP-binding proteins)	344506	4	957	2	4.6081037581521e-05	0.0436848236272819	3	0.008
level4	White matter microstructure (axial diusivities)	344506	160	1464	12	7.176547384133229e-12	1.1116471898022372e-08	66	0.134
level4	Chronic hepatitis B infection	344506	19	1464	5	1.5233058100623405e-08	2.359600699786565e-05	47	0.096
level4	Hip circumference adjusted for BMI	344506	3359	1464	38	1.0728048685417005e-07	0.0001661774741371	51	0.104
level4	Smoking cessation	344506	320	1464	9	1.1759989253065686e-05	0.0182162233529987	40	0.082
level4	Waist-to-hip ratio adjusted for BMI	344506	3741	1464	41	7.92704835755376e-08	0.0001227899790585	65	0.132
level4	IgG glycosylation patterns	344506	56	1464	7	4.772448485333512e-09	7.39252270378161e-06	74	0.15
level4	A body shape index	344506	1514	1464	27	9.756021001700723e-10	1.5112076531634424e-06	39	0.08
level4	Waist-hip index	344506	2526	1464	34	8.830627927536848e-09	1.3678642659754576e-05	48	0.098
level4	Imidazole lactate levels	344506	28	1464	5	1.247248349627191e-07	0.0001931987693572	65	0.132
level4	Eczema	344506	249	1464	9	1.5552369180630998e-06	0.0024090619860797	10	0.022
level4	Eye color	344506	135	1464	7	2.128609523064957e-06	0.0032972161512276	19	0.04
level4	Extraintestinal manifestations in inflammatory bowel disease (primary sclerosing cholangitis)	344506	10	1464	3	8.98770323695016e-06	0.0139219523140357	1	0.004
level4	Phosphatidylcholine-O_44:5_[M+OAc]1-/Phosphatidylcholine-P_44:4_[M+OAc]1- levels	344506	28	1464	4	6.130360479398743e-06	0.0094959283825886	81	0.164
level4	Killer cell immunoglobulin-like receptor 2DS2 levels (KIR2DS2.10428.1.3)	344506	6	1464	4	4.838881544206579e-09	7.495427511975991e-06	48	0.098
level4	Phoneme awareness	344506	75	1464	5	1.856442001174489e-05	0.0287562865981928	22	0.046
level4	X-17357 levels	344506	14	1464	3	2.691811279543649e-05	0.0416961567201311	0	0.002
level4	X-18886 levels	344506	5	1464	3	7.609907563736931e-07	0.0011787746816228	25	0.052
level4	Opioid use disorder	344506	19	1464	4	1.1964232223735325e-06	0.0018532595714566	21	0.044
level4	X-23639 levels	344506	10	1464	3	8.98770323695016e-06	0.0139219523140357	7	0.016
